Q,H,Q_ssa,H_ssa
33574.29,33439.45,33540.89585227552,33484.25323888407
33505.87,33418.17,33522.17557917938,33454.98508918112
33554.0,33418.17,33508.20681767307,33429.220203922865
33554.0,33418.17,33498.762369219134,33408.39907411324
33432.44,33418.17,33494.64701146946,33409.01030445381
33432.44,33418.17,33497.98211453227,33414.80109478814
33432.44,33418.17,33509.30272537905,33426.76305273239
33432.44,33432.44,33528.71646148932,33444.27544018829
33432.44,33418.17,33556.464522099,33467.13229982717
33540.49,33418.17,33592.32642173773,33495.642801541646
33540.49,33410.58,33634.784851573124,33529.46300574004
33655.42,33478.6,33683.48520086193,33568.565444825625
33708.59,33630.17,33736.317400974396,33612.123336675046
33919.65,33699.0,33791.82083859213,33657.826880643675
33919.65,33742.04,33846.60689432068,33704.3964847939
34044.99,33827.05,33899.947522144765,33751.001293404515
34056.69,33931.54,33949.39343315676,33796.38906865997
33984.16,33846.11,33994.57374798707,33839.01833927306
33960.57,33844.36,34036.65653635772,33880.15092382354
34006.1,33844.36,34075.78490137172,33919.73749224012
34048.66,33943.29,34111.42591355218,33957.90600168733
34221.09,34024.02,34143.01002371751,33993.03919458138
34236.4,34100.58,34168.51093910589,34024.097194247915
34145.71,33954.13,34187.6788328277,34050.13912981671
34260.16,34022.0,34202.05909596811,34073.114108416434
34341.21,34171.19,34210.856020795254,34092.10954167331
34273.8,34190.01,34213.60979454933,34105.44289905848
34214.24,34186.13,34211.99787623771,34113.199546855736
34210.0,34147.33,34207.68660632659,34115.87931739217
34153.14,34133.01,34201.56664429486,34114.998369475084
34134.46,34112.88,34195.24393568998,34111.42515774543
34134.57,34067.98,34189.712092535425,34106.069562071374
34210.0,34093.17,34185.42185582322,34100.16502581393
34168.0,34136.29,34181.77527070705,34093.5875613068
34168.0,34136.29,34179.398813242115,34086.609339615425
34210.0,34044.91,34178.68368812172,34079.458268208225
34209.8,34044.91,34179.19506365611,34073.78023635835
34110.2,33977.89,34181.269694965304,34069.88429593794
34148.21,33989.38,34186.043637900984,34068.80084004836
34148.21,34035.2,34192.961674725026,34070.61313858779
34114.59,34026.77,34201.59910220851,34074.72695440459
34104.75,34041.0,34211.89107438279,34080.414176612234
34247.16,34033.6,34223.14979728073,34087.00684059155
34315.71,34087.0,34232.887774389485,34093.920697490605
34314.17,34212.91,34239.84748357069,34100.27396656953
34315.71,34212.91,34243.13579731121,34103.82107027627
34315.71,34238.06,34242.29586815507,34103.849410154166
34298.59,34250.5,34237.355652494574,34099.89254258539
34298.59,34011.36,34228.789337878945,34091.84379229378
34183.63,34013.13,34216.930733770954,34083.21935809058
34190.42,34056.16,34203.887128078684,34074.39422883262
34178.31,34007.85,34190.18905326378,34065.2717906657
34178.31,34146.77,34176.597708153146,34057.1049677676
34178.31,33954.02,34163.55572150826,34048.504350969146
34154.8,34101.07,34151.76927550329,34042.53110139305
34091.72,34039.35,34142.152361721644,34037.721055182235
33984.46,33954.02,34136.016763941,34035.54718955333
34177.94,34091.72,34135.287825846535,34038.00180467332
34117.22,33964.86,34139.15325772799,34044.87848855351
34123.8,33876.83,34148.708401539974,34057.67529724685
34123.8,34123.8,34163.635134174074,34077.28523326881
34123.8,34084.79,34183.387463196064,34100.01915483948
34123.8,34123.8,34207.05857846799,34125.44723549803
34123.8,34084.8,34233.11312570995,34151.90793284509
34289.98,34123.8,34259.23903886458,34178.08307693687
34315.71,34236.32,34280.34624640011,34201.03158518187
34341.46,34238.59,34294.54117080798,34217.01582491362
34341.46,34260.02,34300.387838530274,34224.42808649968
34332.54,34212.91,34296.942889238046,34221.59779946252
34341.46,34221.61,34283.861222731466,34208.659673277994
34315.71,34251.29,34261.23107064311,34185.137255761685
34315.71,34251.29,34229.76328680142,34150.71613212204
34341.46,34299.48,34190.2876801668,34106.30102360082
34341.46,34299.48,34143.7396999744,34052.366882030416
34341.46,34341.46,34091.56907781995,33990.998222983486
34341.46,34314.36,34035.60058241385,33923.61077224808
34314.36,34000.0,33978.00415135492,33853.18653211404
33574.99,33274.94,33921.41754782898,33786.61480557152
33450.04,33450.04,33877.624775606215,33735.584869513594
33450.04,33450.04,33849.734762585984,33699.81388083283
33450.04,33349.84,33838.31907987378,33680.384452613085
33424.96,33349.84,33843.405740274,33678.57355125369
33424.96,33274.94,33864.50276260165,33693.84200291302
33784.25,33424.96,33900.32957579928,33725.98823066476
34396.43,33784.25,33944.23517686069,33771.141044201824
34349.53,34132.29,33985.04152020044,33822.28876269727
34227.48,34123.8,34021.43761457828,33872.11599965071
34251.59,34192.39,34053.46765103718,33918.147843532075
34225.98,34189.66,34079.4144991491,33957.34549660533
34188.21,34150.55,34098.73425908601,33988.45464382909
34186.12,34137.58,34111.52670850169,34010.43354180118
34176.18,34099.37,34117.99419868037,34022.923369468794
34116.09,34083.0,34118.72272731697,34026.59164670509
34150.56,34083.93,34115.251572327616,34022.41599775483
34139.45,34048.27,34108.23383886005,34011.757730442114
34064.84,33981.87,34099.29140907916,33996.72112129072
33998.02,33845.33,34090.96248552133,33980.18368665133
33869.98,33776.19,34085.73901189793,33966.400502368335
33920.82,33768.53,34088.07848298072,33959.20339226057
34000.0,33893.85,34098.32476264615,33959.78902100648
34010.12,33869.98,34115.81029095064,33967.763148478465
34123.8,33987.49,34140.41780035387,33983.768067294826
34134.19,33954.02,34170.324235871776,34006.29699870371
34124.96,34014.23,34204.67584126335,34035.38777204517
34406.64,34022.74,34241.877106336964,34069.071299549054
34401.01,34123.8,34276.15493226135,34105.94071399057
34372.78,34278.46,34306.91423374167,34142.932888439995
34429.83,34279.45,34334.18193180512,34177.091056666715
34440.36,34099.37,34356.54131514928,34207.3847463411
34419.59,34355.68,34373.52298430629,34235.2433349585
34360.87,34329.92,34384.90886624383,34257.28212697025
34361.03,34314.86,34391.503221324885,34273.629118910285
34393.9,34304.18,34393.67005151133,34283.67661551452
34406.05,34275.58,34391.700872543195,34287.65823147716
34363.26,34290.51,34386.204505821646,34286.39326035088
34373.29,34327.75,34378.6931142015,34280.412850699664
34386.01,34327.67,34369.98258767633,34270.01474924794
34357.01,34280.37,34360.886801678476,34256.230466091365
34381.45,34278.46,34352.909451050524,34240.78771807932
34375.5,34073.81,34346.43113315556,34224.79314127479
34355.67,34253.75,34342.159753335094,34211.87091209699
34311.09,34189.36,34340.95702826918,34200.59980697093
34297.46,34191.19,34343.56334733363,34192.70359728819
34357.23,34244.77,34350.398410773116,34188.79842975313
34293.57,34073.81,34360.93651642087,34188.81598958116
34289.41,34167.97,34375.88517767633,34195.55159301841
34264.6,34172.54,34395.45971208394,34208.025010327816
34328.93,34179.68,34419.961200365164,34226.22097190579
34370.95,34324.41,34448.195477931455,34250.06647217166
34622.25,34048.27,34479.359700465444,34277.74947646418
34672.83,34022.74,34509.58504044938,34312.19683097031
34661.9,34520.99,34537.9889097467,34353.272320491145
34614.21,34560.17,34564.4497070965,34394.14171445489
34560.24,34496.04,34589.81366241057,34433.59499633538
34551.63,34473.97,34615.397991396916,34472.22359222794
34629.46,34551.62,34641.53595532523,34510.418105280456
34681.44,34613.25,34667.66470509478,34546.86411036499
34701.44,34626.29,34693.63719530923,34580.69442709541
34715.9,34629.09,34719.694166349705,34612.13073860123
34707.46,34603.49,34746.395915006375,34641.64827960314
34733.48,34690.55,34774.51891315616,34670.49029252402
34839.61,34629.44,34804.52568812084,34697.901647012695
34919.79,34789.98,34835.75050741985,34725.53568491982
34915.7,34784.02,34867.694775468066,34752.16078638374
34832.82,34773.29,34900.91175260156,34778.68591110464
34829.98,34771.44,34937.12611661827,34806.38241066944
34889.75,34759.54,34976.805787042664,34836.003163326
34954.38,34798.27,35019.5140662925,34868.477055862626
34980.6,34889.57,35064.42763280451,34903.907062557264
35141.45,34916.32,35111.01640990953,34941.327316434006
35231.51,35019.4,35156.62109010342,34981.28443376796
35371.83,34976.9,35200.04510314189,35022.56393298041
35317.34,35171.95,35239.488328098945,35065.028723019976
35171.95,35148.87,35275.72337063451,35106.063719552425
35337.38,34976.9,35310.895762180604,35145.892559622625
35330.08,35150.91,35342.612466872066,35186.58627659008
35337.38,35288.29,35370.75521630007,35225.287589723695
35447.32,35302.54,35394.33464481185,35259.904296877736
35400.79,35291.0,35412.10758778241,35289.77336684904
35456.66,35330.0,35425.05576811448,35314.60640355028
35436.26,35356.7,35433.07011188497,35333.89253250836
35439.41,35400.02,35437.02712665832,35347.44270109954
35484.34,35409.41,35437.25498397158,35355.50717142132
35484.34,35413.72,35434.12929636658,35357.76542691522
35510.96,35433.44,35428.74360100307,35355.21501458898
35493.09,35417.42,35421.94557656572,35348.73030075481
35439.99,35364.34,35414.9264978644,35339.26233351637
35398.0,35353.91,35409.76402965785,35329.024016294265
35437.93,35363.11,35408.226743654646,35319.31487516527
35399.99,35247.01,35410.96559578747,35311.32491366347
35309.03,35244.87,35419.61439201076,35308.13341244208
35263.45,35206.89,35436.35901474432,35310.79899766409
35321.95,35190.48,35462.30626894491,35321.11323159221
35312.37,35238.52,35497.343497036156,35339.873068011606
35404.63,35245.56,35541.871687275336,35366.93072087478
35457.81,35380.28,35594.07736473017,35402.62756906107
35919.14,35350.75,35652.739009209006,35444.71090490758
35840.8,35494.6,35710.55441571032,35492.82642593268
35830.36,35685.09,35767.44308329569,35544.258450506946
35778.77,35707.82,35822.542514375935,35595.81108322613
35815.37,35636.73,35875.5755418814,35646.10259964997
35979.6,35470.58,35925.08996465618,35694.95032863919
35923.75,35873.9,35968.00716737188,35743.34548908532
35979.44,35780.47,36004.43099179928,35785.145325456484
36088.15,35747.29,36033.22626206866,35820.97249778435
36274.18,36075.84,36052.97694551326,35850.91777472074
36188.52,35943.05,36061.36808107071,35870.71043663488
36184.91,36028.18,36060.2999324812,35882.38449903297
36176.47,36007.55,36050.705390721945,35885.371183154915
36024.41,35877.06,36033.737060578984,35880.73346828694
35955.96,35921.34,36012.75676049859,35871.409354434225
35955.96,35823.23,35990.1684827226,35857.91955045526
35870.42,35780.05,35967.23781626474,35842.73218935929
35892.35,35791.94,35946.217011865636,35827.715377221575
35854.38,35750.53,35927.67084150097,35813.56237179156
35787.67,35733.34,35912.46123964189,35801.76273584692
35854.37,35743.69,35901.78521673769,35792.693417406575
35846.5,35780.02,35894.13570012988,35786.74759802219
35912.26,35672.96,35889.85696124429,35783.54442199229
35872.46,35719.75,35888.09891355574,35784.42133617963
35926.3,35765.04,35889.48658143202,35788.62610245155
35955.96,35886.54,35893.24942237941,35795.62858209395
35955.96,35900.01,35898.66026746842,35804.070874167955
35980.23,35872.45,35905.937378988616,35813.16962552926
35888.74,35845.56,35914.742231292854,35823.51503815977
35934.7,35818.69,35926.341015505626,35835.71014058374
35913.46,35848.05,35940.041099868366,35849.778059004144
35953.25,35863.09,35956.46979794575,35865.79963246216
35951.8,35888.15,35975.263418210554,35883.70527446613
35980.23,35877.62,35996.60354214903,35903.439225966555
35979.94,35906.48,36020.39285083377,35925.50651080513
36007.23,35942.84,36046.54030162918,35949.45141691034
35961.6,35859.64,36074.47406455702,35974.865068692365
36007.23,35929.31,36104.84971648003,36002.902488755
36115.43,35899.37,36136.69165337004,36032.42732344754
36169.65,36115.43,36168.235992168135,36063.58821293085
36223.95,36140.0,36198.39487711732,36093.194049306134
36305.55,36142.54,36225.84494100199,36120.48927884283
36360.05,36149.3,36249.05626905919,36144.919303139955
36386.42,36298.2,36266.808009985274,36166.223705555625
36359.62,36315.06,36278.8065465323,36182.111263415965
36366.54,36278.33,36285.368066341376,36192.30383900045
36315.06,36251.13,36286.66109017349,36197.228849696905
36294.69,36203.52,36283.82614377305,36197.53286826535
36235.5,36142.54,36277.49438460206,36194.29356121758
36180.0,36132.87,36269.11332127627,36188.80781278639
36187.26,36122.2,36259.8593670581,36181.71393514383
36185.24,36127.05,36250.154796345945,36173.548922579
36177.07,36122.01,36240.14482334571,36164.51718735882
36197.24,36126.09,36229.847638151674,36154.78150812088
36278.33,36178.09,36219.08959283539,36144.32465684122
36290.37,36196.8,36206.792484983576,36132.45229989789
36210.95,36115.44,36192.76133494333,36118.900835678796
36185.25,36088.36,36178.0613765397,36104.84128054668
36143.45,36088.36,36162.94129949769,36090.41390777922
36137.31,36061.3,36147.57001246793,36075.450693281164
36129.72,36065.64,36131.69473118021,36059.70249381317
36138.3,36081.09,36115.137788193766,36042.91779979188
36168.05,36070.05,36097.45941953559,36024.733709688226
36092.66,36061.3,36077.881135972595,36005.12331752692
36082.67,35988.19,36057.31650318815,35983.798583469375
36017.25,35953.26,36036.02235183568,35961.824671102375
35962.25,35926.3,36015.07704134528,35939.90984117734
35978.46,35899.37,35995.450149098906,35918.700422584945
35965.67,35872.45,35977.17238328368,35898.94672380881
35922.42,35836.72,35960.628708281525,35881.257349474356
35857.62,35795.04,35946.60030100318,35866.28532778429
35899.37,35807.65,35935.93941935951,35854.659795883184
36029.69,35859.53,35927.87836585298,35846.093974615804
35968.11,35907.58,35920.30906424028,35839.656305928074
35942.51,35899.37,35913.59198467007,35834.300033972664
35899.64,35835.16,35907.54280342919,35829.631575556145
35900.0,35792.3,35902.402299425084,35826.07463670763
35829.86,35754.61,35897.95601498009,35823.915818854184
35845.6,35771.0,35894.88007379904,35823.26127204837
35867.53,35810.76,35892.79007604573,35823.52286769126
35859.05,35802.79,35890.986489322415,35823.734277915806
35864.32,35804.47,35889.210956936775,35823.64118050164
35953.25,35845.92,35886.95335077347,35822.72047640175
35969.8,35937.49,35882.53809010862,35820.12669344664
35953.76,35900.0,35875.67172408436,35814.303482541196
35903.08,35872.45,35866.5679313569,35805.81075213237
35903.24,35845.56,35856.141919992035,35795.127828336495
35845.56,35765.04,35844.70965467668,35782.84762050504
35828.64,35765.04,35833.27796996619,35770.47481270853
35780.05,35711.44,35822.37052915106,35758.30617102061
35739.28,35661.76,35813.116678139755,35747.57363392571
35739.28,35665.21,35806.41598735804,35739.275805945195
35766.09,35690.87,35802.29028167738,35733.647933071516
35818.73,35750.56,35800.19502106243,35730.464085629894
35835.15,35781.01,35799.66489061958,35729.05739735763
35824.11,35772.57,35800.70615681045,35729.234942014475
35829.32,35754.62,35803.74309935494,35731.62314514952
35814.34,35738.23,35808.98317820418,35736.58148109138
35751.37,35685.71,35817.03885538966,35744.546273286986
35776.61,35717.0,35828.82366115174,35756.179947823824
35792.92,35685.71,35843.72909092905,35770.86604868693
35845.6,35754.87,35861.52397710932,35788.950349105035
35926.33,35786.19,35881.03068315024,35809.03071724235
35953.28,35900.01,35900.809220952855,35830.386462828144
35953.28,35893.29,35920.23583828345,35850.95564884375
35953.28,35904.66,35939.2400700551,35870.56571254316
35942.0,35921.06,35957.89430767361,35888.92472735783
35953.28,35862.05,35976.34684126444,35905.78478197981
35980.26,35939.04,35994.58625907801,35921.968109967536
35951.0,35895.19,36012.20388753543,35936.5210890287
35990.84,35947.91,36029.861208795206,35950.28420776259
36064.86,35971.19,36047.2668828403,35962.93965000382
36142.56,36028.64,36063.59162513981,35974.60467872182
36169.68,36070.55,36077.96814979727,35984.77626779737
36169.68,36088.88,36090.12120886927,35993.18215833457
36160.85,35953.29,36100.31176871071,35999.91837772399
36099.79,36017.17,36109.02563987847,36007.30407790107
36020.92,35960.96,36117.46595764875,36015.009130540086
